x,y,total_user_count
145,60,118
145,61,33
145,62,1
145,63,17
145,64,53
145,65,17
145,66,4
145,69,3
145,76,1
145,77,26
145,78,5
145,83,1
145,84,1
145,86,1
145,87,2
145,88,2
145,89,3
145,90,1
145,91,5
145,92,8
145,93,1
145,94,3
145,95,2
145,101,23
145,102,200
145,103,40
145,104,13
145,105,4
145,106,1
145,107,1
145,108,2
145,112,1
145,113,8
145,114,1
145,115,2
145,116,7
145,117,5
145,123,6
145,124,71
145,125,75
145,126,192
145,127,64
145,128,56
145,129,103
145,130,132
145,131,139
145,132,206
145,133,55
145,134,99
145,135,96
145,136,255
145,137,502
145,138,311
145,139,37
145,140,7
145,141,5
145,142,1
145,143,1
145,144,48
145,145,9
145,148,77
145,149,30
145,150,63
145,151,13
145,152,4
145,153,1
145,154,3
145,155,120
145,156,174
145,157,110
145,158,15
145,159,3
145,160,1
145,163,6
145,164,11
145,165,32
145,166,10
145,167,1
145,168,2
145,169,1
145,177,1
145,179,18
145,180,138
145,181,33
145,182,47
145,183,40
145,185,3
145,187,1
145,188,2
145,196,1
145,197,2
145,198,23
145,199,168
145,200,22
146,1,1
146,2,1
146,3,1
146,4,3
146,9,2
146,11,4
146,12,7
146,13,3
146,14,1
146,30,1
146,39,4
146,40,24
146,41,1
146,42,3
146,43,13
146,44,16
146,45,38
146,46,5
146,47,4
146,48,22
146,49,93
146,50,99
146,51,131
146,52,49
146,53,26
146,54,31
146,55,109
146,56,178
146,57,59
146,58,3
146,59,2
146,60,26
146,61,48
146,62,33
146,63,151
146,64,56
146,65,9
146,66,1
146,68,8
146,69,12
146,76,7
146,77,22
146,78,18
146,84,7
146,85,1
146,86,3
146,88,5
146,89,21
146,90,5
146,91,1
146,92,12
146,93,10
146,100,3
146,101,38
146,102,216
146,103,46
146,104,1
146,105,24
146,106,7
146,107,2
146,109,1
146,111,1
146,113,17
146,114,11
146,115,2
146,118,4
146,119,2
146,124,2
146,125,30
146,126,198
146,127,102
146,128,53
146,129,76
146,130,75
146,131,69
146,132,26
146,133,31
146,134,6
146,135,9
146,136,7
146,137,47
146,138,213
146,139,206
146,140,158
146,141,122
146,142,33
146,143,29
146,144,19
146,145,2
146,147,1
146,148,6
146,149,32
146,150,22
146,151,7
146,155,7
146,156,264
146,157,384
146,158,28
146,159,4
146,161,1
146,163,15
146,164,43
146,165,32
146,166,1
146,169,2
146,172,1
146,174,1
146,176,1
146,178,2
146,179,6
146,180,86
146,181,141
146,182,26
146,183,30
146,184,88
146,185,59
146,186,44
146,187,2
146,188,1
146,189,1
146,190,1
146,192,1
146,193,2
146,194,1
146,195,4
146,196,9
146,197,15
146,198,232
146,199,97
146,200,56
147,1,10
147,2,2
147,8,4
147,9,1
147,12,1
147,14,1
147,30,1
147,40,15
147,41,13
147,42,26
147,43,15
147,44,4
147,45,1
147,46,25
147,47,49
147,48,106
147,49,21
147,50,11
147,51,10
147,52,6
147,55,11
147,56,20
147,57,89
147,58,60
147,59,118
147,60,107
147,61,133
147,62,41
147,63,36
147,64,15
147,65,29
147,66,40
147,67,23
147,68,33
147,69,10
147,75,9
147,76,16
147,77,1
147,78,3
147,85,4
147,86,19
147,87,12
147,88,11
147,89,11
147,93,3
147,94,9
147,96,1
147,99,1
147,100,1
147,101,277
147,102,150
147,104,8
147,105,44
147,106,17
147,107,14
147,108,8
147,109,3
147,110,11
147,111,14
147,112,7
147,113,6
147,119,2
147,122,2
147,123,15
147,124,26
147,125,20
147,126,2
147,128,1
147,130,1
147,131,1
147,132,1
147,134,15
147,138,11
147,139,51
147,140,124
147,141,413
147,142,305
147,143,19
147,145,2
147,146,2
147,148,5
147,149,55
147,150,7
147,151,3
147,154,1
147,155,1
147,156,7
147,157,420
147,158,173
147,159,9
147,160,13
147,161,19
147,162,21
147,163,28
147,164,8
147,165,7
147,166,2
147,167,3
147,168,1
147,169,5
147,171,2
147,173,1
147,178,15
147,179,74
147,180,34
147,182,50
147,183,1
147,184,1
147,185,22
147,186,45
147,187,27
147,188,1
147,189,2
147,190,4
147,191,1
147,193,2
147,194,7
147,195,28
147,196,119
147,197,151
147,198,302
147,199,5
147,200,2
148,1,14
148,2,2
148,4,1
148,9,5
148,31,2
148,43,8
148,44,16
148,45,1
148,47,33
148,48,29
148,49,2
148,50,2
148,51,1
148,54,1
148,55,4
148,56,18
148,58,29
148,59,2
148,60,1
148,61,5
148,64,1
148,65,2
148,66,2
148,67,1
148,68,2
148,69,26
148,70,3
148,71,5
148,73,1
148,74,5
148,75,14
148,85,1
148,86,12
148,87,27
148,88,73
148,89,18
148,93,1
148,94,3
148,95,9
148,96,1
148,98,2
148,99,1
148,100,20
148,101,131
148,102,1
148,103,3
148,104,5
148,105,21
148,106,2
148,107,1
148,108,10
148,109,11
148,110,11
148,111,8
148,112,2
148,113,1
148,114,1
148,120,5
148,121,10
148,122,33
148,123,36
148,124,17
148,125,1
148,127,4
148,128,4
148,134,18
148,135,19
148,136,4
148,137,1
148,138,2
148,140,96
148,141,177
148,142,86
148,143,196
148,144,2
148,145,6
148,146,28
148,147,40
148,148,32
148,149,35
148,154,2
148,155,2
148,156,4
148,157,83
148,158,224
148,159,130
148,160,61
148,161,58
148,162,9
148,166,1
148,168,3
148,169,7
148,170,7
148,171,1
148,173,2
148,176,1
148,178,1
148,179,80
148,180,109
148,181,1
148,182,3
148,184,1
148,185,7
148,186,22
148,187,49
148,188,41
148,189,1
148,190,4
148,191,2
148,193,10
148,194,58
148,195,93
148,196,185
148,197,84
148,198,15
149,1,17
149,2,1
149,3,1
149,5,1
149,6,2
149,7,1
149,9,4
149,10,6
149,14,3
149,19,1
149,22,1
149,32,1
149,43,1
149,44,11
149,45,17
149,46,31
149,47,1
149,49,8
149,50,11
149,51,9
149,54,6
149,55,7
149,56,13
149,57,2
149,58,1
149,59,4
149,60,4
149,64,1
149,65,8
149,66,11
149,67,2
149,68,6
149,69,14
149,70,43
149,71,51
149,72,15
149,73,28
149,74,16
149,75,8
149,85,2
149,87,26
149,88,31
149,89,1
149,91,1
149,95,4
149,96,6
149,100,60
149,101,121
149,102,1
149,103,4
149,104,8
149,106,1
149,107,1
149,108,3
149,109,5
149,111,2
149,116,2
149,117,2
149,121,1
149,122,17
149,123,33
149,124,5
149,130,1
149,131,2
149,132,1
149,133,1
149,135,32
149,136,7
149,137,5
149,138,4
149,139,21
149,140,126
149,141,9
149,142,102
149,143,130
149,144,245
149,145,188
149,146,98
149,147,135
149,148,46
149,149,19
149,150,3
149,151,4
149,152,1
149,154,2
149,155,3
149,157,79
149,158,68
149,159,197
149,160,663
149,161,524
149,162,16
149,163,1
149,166,3
149,168,1
149,169,10
149,170,17
149,171,15
149,172,9
149,173,8
149,176,10
149,177,5
149,178,1
149,179,23
149,180,232
149,181,31
149,182,17
149,183,6
149,184,1
149,185,6
149,186,8
149,187,26
149,188,94
149,189,12
149,190,35
149,191,16
149,192,68
149,193,82
149,194,127
149,195,95
149,196,103
149,197,11
149,198,1
149,199,5
150,1,1
150,2,1
150,3,1
150,8,5
150,9,1
150,26,1
150,33,1
150,44,20
150,45,21
150,46,1
150,51,2
150,52,8
150,53,2
150,55,4
150,56,6
150,57,2
150,58,4
150,59,5
150,60,2
150,66,4
150,67,13
150,69,1
150,70,3
150,71,4
150,72,13
150,73,30
150,74,24
150,75,6
150,76,2
150,81,1
150,84,3
150,86,1
150,88,12
150,89,1
150,91,1
150,92,1
150,94,7
150,96,2
150,97,1
150,100,188
150,101,200
150,102,4
150,103,9
150,104,2
150,108,2
150,109,1
150,117,1
150,120,1
150,121,4
150,123,19
150,124,20
150,129,1
150,130,1
150,135,10
150,136,21
150,138,5
150,139,57
150,140,61
150,141,7
150,142,9
150,143,65
150,144,65
150,145,448
150,146,489
150,147,74
150,148,71
150,149,63
150,150,76
150,151,3
150,154,1
150,155,2
150,157,1
150,158,3
150,160,18
150,161,198
150,162,240
150,163,1
150,166,1
150,167,1
150,168,2
150,169,2
150,170,1
150,171,2
150,172,3
150,173,7
150,174,6
150,176,13
150,177,18
150,179,6
150,180,99
150,181,64
150,182,15
150,183,8
150,184,8
150,185,12
150,186,15
150,187,8
150,188,19
150,189,45
150,190,12
150,191,12
150,192,54
150,193,33
150,194,75
150,195,95
150,196,27
150,198,1
150,200,1
151,1,7
151,2,2
151,3,1
151,7,2
151,8,12
151,9,4
151,11,2
151,12,2
151,13,4
151,15,2
151,16,1
151,21,1
151,26,2
151,27,1
151,28,1
151,29,3
151,34,2
151,36,1
151,43,1
151,44,43
151,45,4
151,46,1
151,52,3
151,54,4
151,55,3
151,56,12
151,57,15
151,58,1
151,59,2
151,60,3
151,66,1
151,67,10
151,68,9
151,69,1
151,71,2
151,74,22
151,75,10
151,76,1
151,77,1
151,84,6
151,85,1
151,89,7
151,90,10
151,95,1
151,96,3
151,97,18
151,98,1
151,99,13
151,100,281
151,101,117
151,107,4
151,108,1
151,109,1
151,118,3
151,119,5
151,120,3
151,124,18
151,125,10
151,131,3
151,134,1
151,136,29
151,137,2
151,138,5
151,139,154
151,140,4
151,141,5
151,142,15
151,143,28
151,144,15
151,145,158
151,146,476
151,147,146
151,148,155
151,149,105
151,150,95
151,151,18
151,152,34
151,153,146
151,154,97
151,155,78
151,156,3
151,157,1
151,158,5
151,160,8
151,161,12
151,162,310
151,163,49
151,164,1
151,166,5
151,167,4
151,168,4
151,169,2
151,170,3
151,171,9
151,172,1
151,173,3
151,174,25
151,175,7
151,176,8
151,177,29
151,178,65
151,179,21
151,180,115
151,181,53
151,182,84
151,183,42
151,184,39
151,185,3
151,186,6
151,187,2
151,188,1
151,189,131
151,190,156
151,191,45
151,192,18
151,193,29
151,194,66
151,195,97
151,196,14
151,198,1
151,199,2
151,200,1
152,1,4
152,2,13
152,3,5
152,8,4
152,9,4
152,11,2
152,12,1
152,13,2
152,15,1
152,16,1
152,17,1
152,23,4
152,24,5
152,27,2
152,28,1
152,29,1
152,30,3
152,35,1
152,42,2
152,43,16
152,44,6
152,45,2
152,48,1
152,52,4
152,53,19
152,54,9
152,55,13
152,56,9
152,57,16
152,58,1
152,60,2
152,61,1
152,65,1
152,66,1
152,67,3
152,68,13
152,69,7
152,74,1
152,75,11
152,76,13
152,77,1
152,84,4
152,89,1
152,90,10
152,91,4
152,92,1
152,94,3
152,95,1
152,96,1
152,97,13
152,98,112
152,99,165
152,100,232
152,101,55
152,118,8
152,119,19
152,120,1
152,123,1
152,124,2
152,125,53
152,126,12
152,127,6
152,128,1
152,129,1
152,131,1
152,132,1
152,133,2
152,134,3
152,135,3
152,136,31
152,137,66
152,138,22
152,139,10
152,142,5
152,143,19
152,144,21
152,145,49
152,146,56
152,147,27
152,148,52
152,149,200
152,150,196
152,151,256
152,152,304
152,153,286
152,154,70
152,155,220
152,156,347
152,157,386
152,158,37
152,159,1
152,160,42
152,161,22
152,162,32
152,163,431
152,164,137
152,165,23
152,166,20
152,167,11
152,168,8
152,169,7
152,170,13
152,171,15
152,172,14
152,173,1
152,174,11
152,175,31
152,176,3
152,177,16
152,178,59
152,179,90
152,180,159
152,181,137
152,182,84
152,183,76
152,184,12
152,185,2
152,186,15
152,187,9
152,188,13
152,189,338
152,190,149
152,191,6
152,192,83
152,193,51
152,194,91
152,195,4
152,196,2
152,198,3
152,199,43
152,200,38
153,3,3
153,4,1
153,6,1
153,7,5
153,8,4
153,9,6
153,14,5
153,15,14
153,16,5
153,17,3
153,18,1
153,19,8
153,21,2
153,22,1
153,23,3
153,24,2
153,28,2
153,36,1
153,37,1
153,39,1
153,40,1
153,42,5
153,43,14
153,44,1
153,48,1
153,53,3
153,54,16
153,55,19
153,56,36
153,57,9
153,61,1
153,62,4
153,68,2
153,69,16
153,74,1
153,76,5
153,77,6
153,78,6
153,79,11
153,80,2
153,81,1
153,83,10
153,84,2
153,86,1
153,91,10
153,92,20
153,93,1
153,94,3
153,95,7
153,96,21
153,97,121
153,98,411
153,99,456
153,100,52
153,101,17
153,102,26
153,103,2
153,107,1
153,118,6
153,119,6
153,120,1
153,121,1
153,122,2
153,123,12
153,124,32
153,125,41
153,126,42
153,127,34
153,128,18
153,129,2
153,130,4
153,133,1
153,135,3
153,136,74
153,137,56
153,138,10
153,139,1
153,140,2
153,142,11
153,143,5
153,144,25
153,145,50
153,146,15
153,147,5
153,151,4
153,152,6
153,153,1
153,154,1
153,156,4
153,157,385
153,158,140
153,159,55
153,160,30
153,161,12
153,162,10
153,163,106
153,164,446
153,165,37
153,166,11
153,168,2
153,171,12
153,172,31
153,173,13
153,174,2
153,175,24
153,176,18
153,177,6
153,178,22
153,179,108
153,180,110
153,181,12
153,182,9
153,183,28
153,184,45
153,185,2
153,186,9
153,188,7
153,189,10
153,190,94
153,191,230
153,192,270
153,193,262
153,194,126
153,195,20
153,196,6
153,197,13
153,198,57
153,199,63
153,200,21
154,3,4
154,4,2
154,5,2
154,6,5
154,7,3
154,11,1
154,14,12
154,15,50
154,16,8
154,17,4
154,18,1
154,19,5
154,20,18
154,21,9
154,22,13
154,23,3
154,24,2
154,25,3
154,26,3
154,27,1
154,28,1
154,37,4
154,40,3
154,41,25
154,42,44
154,43,4
154,44,1
154,46,1
154,47,1
154,49,1
154,50,1
154,54,4
154,55,33
154,56,19
154,57,7
154,58,4
154,59,4
154,60,1
154,61,13
154,62,3
154,69,1
154,77,3
154,78,5
154,79,14
154,80,13
154,81,4
154,82,5
154,83,4
154,84,19
154,85,28
154,86,13
154,87,9
154,88,12
154,89,17
154,90,18
154,91,11
154,92,61
154,93,38
154,94,74
154,95,140
154,96,148
154,97,304
154,98,192
154,99,132
154,100,16
154,101,3
154,102,4
154,103,16
154,104,6
154,105,5
154,118,1
154,120,2
154,121,7
154,122,21
154,123,52
154,124,3
154,125,2
154,127,4
154,128,22
154,129,13
154,130,7
154,131,5
154,132,4
154,133,6
154,134,6
154,135,17
154,136,29
154,137,49
154,138,8
154,139,19
154,140,6
154,141,8
154,142,4
154,143,15
154,144,118
154,145,108
154,146,12
154,147,1
154,148,1
154,151,5
154,152,8
154,153,2
154,155,2
154,157,3
154,158,21
154,159,235
154,160,246
154,161,596
154,162,159
154,163,85
154,164,120
154,165,458
154,166,18
154,171,2
154,172,34
154,173,11
154,174,6
154,175,22
154,176,25
154,177,7
154,178,93
154,179,187
154,180,13
154,181,6
154,182,6
154,183,7
154,184,23
154,185,9
154,186,41
154,187,23
154,188,185
154,189,72
154,190,95
154,191,87
154,192,66
154,193,63
154,194,45
154,195,123
154,196,29
154,197,32
154,198,18
154,199,6
154,200,7
155,4,3
155,5,4
155,6,1
155,11,1
155,13,3
155,14,11
155,15,19
155,16,2
155,19,1
155,20,3
155,21,2
155,22,6
155,23,6
155,24,2
155,31,2
155,37,2
155,38,6
155,39,1
155,40,17
155,41,80
155,42,22
155,43,4
155,46,1
155,47,1
155,48,1
155,52,1
155,53,7
155,54,28
155,55,11
155,56,7
155,57,4
155,58,2
155,61,2
155,62,12
155,63,4
155,64,1
155,71,1
155,77,1
155,81,2
155,85,1
155,87,1
155,88,8
155,89,7
155,90,13
155,91,71
155,92,100
155,93,180
155,94,216
155,95,119
155,96,160
155,97,153
155,98,23
155,99,76
155,100,2
155,102,2
155,103,11
155,104,11
155,105,6
155,106,2
155,107,1
155,108,1
155,121,30
155,122,42
155,123,9
155,128,7
155,129,25
155,130,40
155,131,22
155,132,20
155,133,29
155,134,29
155,135,22
155,136,22
155,137,18
155,138,19
155,139,16
155,140,22
155,141,27
155,142,29
155,143,33
155,144,58
155,145,7
155,146,24
155,147,17
155,151,7
155,152,2
155,153,1
155,154,1
155,155,7
155,156,4
155,157,2
155,158,4
155,159,4
155,160,4
155,161,50
155,162,50
155,163,342
155,164,200
155,165,508
155,166,598
155,167,264
155,168,53
155,169,1
155,171,1
155,172,9
155,173,29
155,174,26
155,175,29
155,176,21
155,177,258
155,178,253
155,179,101
155,180,79
155,181,31
155,182,33
155,183,100
155,184,148
155,185,208
155,186,304
155,187,252
155,188,132
155,189,42
155,190,4
155,191,9
155,192,7
155,193,7
155,194,36
155,195,99
155,196,25
155,197,4
155,198,8
155,199,5
155,200,8
156,1,2
156,4,2
156,5,1
156,6,2
156,15,20
156,18,1
156,19,4
156,20,8
156,21,13
156,22,58
156,23,14
156,24,1
156,26,1
156,38,1
156,39,6
156,40,42
156,41,5
156,51,2
156,53,10
156,54,1
156,56,1
156,57,3
156,60,1
156,61,1
156,62,13
156,63,8
156,64,1
156,75,1
156,78,1
156,86,3
156,87,2
156,88,12
156,89,13
156,90,43
156,91,41
156,92,104
156,93,42
156,94,52
156,95,10
156,96,4
156,97,9
156,98,53
156,99,96
156,100,2
156,102,1
156,103,4
156,104,7
156,105,1
156,116,1
156,121,22
156,122,13
156,125,1
156,127,1
156,128,6
156,129,2
156,133,5
156,134,2
156,136,3
156,137,2
156,138,26
156,139,27
156,140,27
156,141,16
156,142,6
156,143,14
156,144,8
156,145,6
156,146,1
156,147,15
156,148,7
156,149,8
156,150,26
156,151,3
156,154,1
156,157,4
156,158,4
156,159,4
156,160,3
156,161,2
156,162,1
156,163,1
156,164,7
156,165,12
156,166,68
156,167,516
156,168,446
156,169,96
156,170,4
156,171,1
156,172,12
156,173,176
156,174,926
156,175,360
156,176,182
156,177,359
156,178,289
156,179,100
156,180,166
156,181,116
156,182,274
156,183,309
156,184,158
156,185,158
156,186,69
156,187,55
156,189,4
156,190,6
156,191,30
156,192,44
156,193,14
156,194,13
156,195,44
156,196,22
156,198,2
156,199,2
156,200,1
157,1,4
157,2,1
157,3,2
157,5,1
157,7,1
157,14,3
157,15,21
157,16,3
157,17,1
157,18,8
157,19,12
157,20,8
157,21,19
157,22,28
157,23,33
157,24,5
157,25,6
157,26,4
157,27,2
157,28,1
157,39,5
157,40,59
157,41,3
157,51,1
157,52,5
157,53,1
157,62,2
157,63,12
157,64,4
157,65,1
157,69,1
157,74,2
157,76,1
157,78,6
157,79,4
157,80,8
157,83,1
157,86,7
157,88,16
157,89,76
157,90,73
157,91,52
157,92,221
157,93,54
157,94,4
157,95,7
157,96,9
157,97,12
157,98,121
157,99,53
157,100,4
157,101,1
157,102,2
157,103,5
157,104,4
157,105,1
157,109,1
157,114,2
157,116,1
157,117,4
157,118,9
157,119,15
157,120,33
157,121,8
157,128,1
157,129,2
157,136,9
157,137,17
157,138,12
157,139,17
157,140,40
157,141,32
157,142,35
157,143,17
157,144,6
157,145,8
157,146,2
157,147,20
157,148,22
157,149,19
157,150,20
157,151,13
157,152,15
157,153,10
157,154,8
157,156,5
157,159,1
157,161,2
157,163,1
157,164,1
157,165,4
157,166,111
157,167,198
157,168,933
157,169,875
157,170,152
157,171,226
157,172,141
157,173,306
157,174,1009
157,175,813
157,176,912
157,177,192
157,178,20
157,179,232
157,180,17
157,181,167
157,182,426
157,183,262
157,184,270
157,185,97
157,186,135
157,187,54
157,188,34
157,189,23
157,190,20
157,191,8
157,192,20
157,193,19
157,194,34
157,195,29
157,196,70
157,198,16
157,199,2
158,1,2
158,2,13
158,3,7
158,4,3
158,5,1
158,6,4
158,7,6
158,9,1
158,10,1
158,13,3
158,14,1
158,15,19
158,16,12
158,17,3
158,18,6
158,19,9
158,20,5
158,21,3
158,22,2
158,23,13
158,24,30
158,25,4
158,40,32
158,41,27
158,42,2
158,51,4
158,52,8
158,53,3
158,58,1
158,59,1
158,63,1
158,64,8
158,78,2
158,79,5
158,80,4
158,83,1
158,84,1
158,85,1
158,87,1
158,88,50
158,89,73
158,90,8
158,92,1
158,93,1
158,94,7
158,95,7
158,96,4
158,97,10
158,98,79
158,103,2
158,108,1
158,113,2
158,115,4
158,116,1
158,118,1
158,119,15
158,120,7
158,122,4
158,124,1
158,129,2
158,133,1
158,134,1
158,136,3
158,137,33
158,138,2
158,139,2
158,140,13
158,141,14
158,142,11
158,143,13
158,144,6
158,145,1
158,146,1
158,148,2
158,149,1
158,152,8
158,154,2
158,155,3
158,156,1
158,161,1
158,162,5
158,163,6
158,164,2
158,165,11
158,166,210
158,167,293
158,168,7
158,169,37
158,170,319
158,171,533
158,172,598
158,173,1122
158,174,908
158,175,431
158,176,523
158,177,199
158,178,44
158,179,36
158,180,138
158,181,29
158,182,48
158,183,24
158,184,139
158,185,96
158,186,1
158,187,2
158,188,1
158,190,18
158,191,22
158,192,45
158,193,20
158,194,24
158,195,33
158,196,190
158,197,23
158,198,4
159,2,3
159,3,6
159,4,2
159,5,1
159,6,1
159,7,1
159,8,1
159,10,1
159,11,1
159,14,23
159,15,11
159,16,2
159,18,1
159,20,2
159,23,7
159,24,7
159,25,12
159,26,2
159,37,1
159,39,3
159,40,30
159,41,30
159,42,1
159,43,1
159,50,1
159,51,2
159,52,5
159,58,2
159,65,2
159,66,1
159,69,1
159,70,1
159,77,3
159,80,2
159,81,3
159,86,1
159,87,4
159,88,106
159,89,9
159,92,2
159,94,1
159,95,1
159,98,62
159,99,1
159,116,1
159,118,5
159,119,10
159,121,1
159,123,1
159,127,3
159,129,1
159,130,1
159,138,4
159,141,3
159,142,39
159,143,23
159,144,3
159,145,1
159,146,1
159,147,2
159,148,2
159,149,3
159,151,2
159,154,6
159,155,6
159,156,1
159,158,1
159,161,1
159,162,3
159,163,4
159,164,8
159,165,21
159,167,250
159,168,115
159,170,5
159,171,39
159,172,434
159,173,420
159,174,72
159,175,90
159,176,425
159,177,369
159,178,308
159,179,172
159,180,60
159,181,18
159,182,10
159,183,84
159,184,27
159,185,72
159,186,8
159,187,2
159,188,1
159,192,21
159,193,18
159,194,17
159,195,9
159,196,84
159,197,47
159,198,2
160,2,14
160,3,5
160,4,2
160,5,1
160,8,11
160,9,8
160,10,2
160,11,1
160,14,8
160,15,6
160,16,1
160,20,2
160,23,3
160,24,3
160,25,4
160,26,8
160,27,3
160,35,1
160,36,1
160,38,26
160,39,51
160,40,24
160,41,16
160,42,1
160,44,1
160,49,2
160,51,3
160,52,6
160,53,1
160,54,1
160,59,2
160,65,1
160,66,2
160,70,1
160,71,2
160,72,1
160,73,1
160,76,1
160,77,9
160,81,2
160,83,1
160,85,2
160,86,26
160,87,159
160,88,63
160,92,2
160,93,2
160,98,11
160,99,2
160,118,8
160,121,1
160,129,2
160,130,3
160,131,2
160,135,1
160,136,1
160,137,5
160,138,3
160,141,8
160,142,17
160,148,1
160,149,1
160,150,1
160,151,3
160,154,1
160,155,15
160,157,1
160,158,1
160,159,2
160,161,2
160,162,1
160,163,9
160,164,13
160,165,34
160,166,2
160,167,6
160,168,534
160,169,148
160,170,194
160,171,250
160,172,247
160,173,618
160,174,83
160,175,47
160,176,75
160,177,328
160,178,387
160,179,131
160,180,212
160,181,265
160,182,228
160,183,270
160,184,128
160,185,64
160,186,49
160,187,2
160,188,3
160,195,4
160,196,83
160,197,28
160,198,2
161,2,3
161,3,6
161,4,3
161,5,1
161,7,2
161,8,1
161,9,7
161,10,2
161,11,1
161,14,20
161,15,7
161,17,2
161,18,2
161,19,1
161,24,4
161,25,1
161,28,2
161,32,1
161,37,8
161,38,44
161,43,1
161,48,6
161,49,3
161,50,15
161,59,1
161,62,1
161,66,1
161,67,3
161,74,1
161,76,1
161,77,4
161,78,2
161,81,2
161,82,3
161,84,3
161,85,2
161,86,6
161,87,13
161,96,1
161,97,1
161,98,67
161,100,1
161,121,1
161,124,1
161,129,1
161,130,4
161,131,3
161,136,7
161,142,19
161,143,5
161,147,2
161,148,1
161,149,1
161,150,1
161,151,1
161,155,10
161,156,15
161,158,13
161,159,20
161,160,2
161,161,6
161,162,3
161,163,3
161,164,4
161,165,9
161,166,7
161,167,38
161,168,296
161,169,881
161,170,946
161,171,1081
161,172,990
161,173,1396
161,174,912
161,175,646
161,176,886
161,177,702
161,178,528
161,179,257
161,180,364
161,181,531
161,182,720
161,183,525
161,184,200
161,185,119
161,186,79
161,187,5
161,189,3
161,191,2
161,193,3
161,194,1
161,196,8
161,197,42
161,198,47
161,199,29
162,1,6
162,2,6
162,3,1
162,4,2
162,9,4
162,10,1
162,11,6
162,12,5
162,13,5
162,14,19
162,15,17
162,17,1
162,18,1
162,23,3
162,24,1
162,27,2
162,29,2
162,30,1
162,36,6
162,37,22
162,38,8
162,40,2
162,41,1
162,44,1
162,49,4
162,50,9
162,62,2
162,63,2
162,67,2
162,78,2
162,79,2
162,82,25
162,83,41
162,84,3
162,85,1
162,87,4
162,88,1
162,89,1
162,98,120
162,99,2
162,103,1
162,116,6
162,117,1
162,122,1
162,123,1
162,131,7
162,136,7
162,139,1
162,140,1
162,142,9
162,143,14
162,149,1
162,150,2
162,151,1
162,152,15
162,153,15
162,154,35
162,155,29
162,156,21
162,157,31
162,158,20
162,159,25
162,160,27
162,161,20
162,162,19
162,163,3
162,164,1
162,166,4
162,167,15
162,168,208
162,169,358
162,170,582
162,171,551
162,172,538
162,173,719
162,174,597
162,175,699
162,176,541
162,177,391
162,178,250
162,179,177
162,180,202
162,181,194
162,182,592
162,183,158
162,184,34
162,185,146
162,186,252
162,187,125
162,188,4
162,190,1
162,191,11
162,194,2
162,196,10
162,198,2
162,199,61
162,200,5
163,1,4
163,2,2
163,3,6
163,4,2
163,5,2
163,7,2
163,9,1
163,10,5
163,11,2
163,12,1
163,13,3
163,14,32
163,15,25
163,21,1
163,24,3
163,28,3
163,29,9
163,30,10
163,31,4
163,32,18
163,33,2
163,34,4
163,35,16
163,36,42
163,37,15
163,38,8
163,39,6
163,40,9
163,41,1
163,42,1
163,44,1
163,45,2
163,59,4
163,60,1
163,68,1
163,69,1
163,79,1
163,80,2
163,81,9
163,82,159
163,83,76
163,84,8
163,87,6
163,97,49
163,98,96
163,99,1
163,102,1
163,116,1
163,117,11
163,129,1
163,131,1
163,132,6
163,134,1
163,135,2
163,136,12
163,139,2
163,140,2
163,142,3
163,143,56
163,144,25
163,145,10
163,146,7
163,147,10
163,148,31
163,149,10
163,150,25
163,151,30
163,152,25
163,153,12
163,154,5
163,159,1
163,160,2
163,161,7
163,162,7
163,163,36
163,164,26
163,165,25
163,166,123
163,167,118
163,168,214
163,169,779
163,170,576
163,171,344
163,172,263
163,173,406
163,174,625
163,175,470
163,176,410
163,177,481
163,178,255
163,179,88
163,180,17
163,181,7
163,182,96
163,183,144
163,184,8
163,185,45
163,186,175
163,187,528
163,188,109
163,189,35
163,190,3
163,194,5
163,195,1
163,196,8
163,197,2
163,198,3
163,199,9
163,200,131
164,11,4
164,12,1
164,13,2
164,14,37
164,15,4
164,27,2
164,28,2
164,32,11
164,33,59
164,34,45
164,35,3
164,36,1
164,38,7
164,39,2
164,40,21
164,41,4
164,44,1
164,45,4
164,46,2
164,52,1
164,60,1
164,61,1
164,65,1
164,68,2
164,69,1
164,71,1
164,80,11
164,81,83
164,82,27
164,83,1
164,84,1
164,86,8
164,87,3
164,97,10
164,98,33
164,99,2
164,101,2
164,107,1
164,117,12
164,118,7
164,133,4
164,134,4
164,135,1
164,136,1
164,137,2
164,139,2
164,140,7
164,141,5
164,142,3
164,143,33
164,144,47
164,145,31
164,146,2
164,147,4
164,148,1
164,149,1
164,150,1
164,151,4
164,152,2
164,157,1
164,159,1
164,161,1
164,163,3
164,164,138
164,165,199
164,166,145
164,167,121
164,168,128
164,169,353
164,170,192
164,171,15
164,172,1
164,173,2
164,174,2
164,175,3
164,176,1
164,177,1
164,178,4
164,179,2
164,180,2
164,181,2
164,182,19
164,183,111
164,184,1
164,185,11
164,186,31
164,187,128
164,188,187
164,189,49
164,190,33
164,191,2
164,194,1
164,195,2
164,196,5
164,198,1
164,199,34
164,200,16
165,1,3
165,2,1
165,6,1
165,11,2
165,13,1
165,14,8
165,15,10
165,16,1
165,17,1
165,26,1
165,32,41
165,33,15
165,34,4
165,35,1
165,38,1
165,41,7
165,42,6
165,43,5
165,44,8
165,45,12
165,46,2
165,47,1
165,49,3
165,50,1
